route_id,service_id,trip_id,trip_headsign,direction_id
316,0000000052013091120140627,0001591302013091120140627,Falcade,0
316,0000000022013091120140627,0001591312013091120140627,Moena-Biglietteria,1
330,0000000052013091120140627,0001591322013091120140627,Male',1
177,0000000052013091120140627,0001591332013091120140627,Kamauz,0
551,0000000052013091120140627,0001591342013091120140627,Canezza-Bivio,0
177,0000000092013091120140627,0001591362013091120140627,Kamauz,0
551,0000000092013091120140627,0001591372013091120140627,Canezza-Bivio,0
551,0000000052013091120140627,0001591402013091120140627,Canezza-Bivio,0
179,0000000052013091120140627,0001591412013091120140627,Battisti,0
551,0000000052013091120140627,0001591422013091120140627,Viarago-Via Delle Miniere,0
7,0000000022013091120140627,0001591442013091120140627,Sicina,0
375,0000000052013091120140627,0001591502013091120140627,Dambel,0
401,0000000062013091120140627,0001591532013091120140627,Cles-Autostazione,1
354,0000000092013091120140627,0001591572013091120140627,Cles-Autostazione,1
354,0000000022013091120140627,0001591582013091120140627,Cles-Autostazione,1
354,0000000022013091120140627,0001591592013091120140627,Cles-Autostazione,1
336,0000000012013091120140627,0001591602013091120140627,Peio,0
336,0000000072013091120140627,0001591612013091120140627,Peio,0
332,0000000012013091120140627,0001591622013091120140627,Passo Tonale,0
324,0000000012013091120140627,0001591642013091120140627,Male',1
171,0000000022013091120140627,0001591672013091120140627,Riva Del G.-Autostaz.,1
171,0000000022013091120140627,0001591682013091120140627,Riva Del G.-Autostaz.,1
171,0000000022013091120140627,0001591702013091120140627,Riva Del G.-Autostaz.,1
171,0000000062013091120140627,0001591712013091120140627,Riva Del G.-Autostaz.,1
171,0000000072013091120140627,0001591722013091120140627,Riva Del G.-Autostaz.,1
551,0000000042013091120140627,0001591732013091120140627,Serso Centrale Idroelettrica,0
551,0000000042013091120140627,0001591742013091120140627,Pergine V.-C.Intermodale,1
186,0000000022013091120140627,0001591952013091120140627,Pergine V.-C.Intermodale,1
181,0000000052013091120140627,0001591972013091120140627,Cimone-Fraz. Pietra,1
330,0000000062013091120140627,0001591982013091120140627,Bolentina,0
332,0000000022013091120140627,0001591992013091120140627,Passo Tonale,0
562,0000000052013091120140627,0001592012013091120140627,Valcanover,0
562,0000000052013091120140627,0001592022013091120140627,S.Caterina di Pergine,0
397,0000000052013091120140627,0001592202013091120140627,Cles-Autostazione,1
138,0000000052013091120140627,0001592232013091120140627,Baselga P.-Municipio,1
562,0000000022013091120140627,0001592252013091120140627,Pergine V.-C.Intermodale,1
69,0000000052013091120140627,0001592322013091120140627,Baselga P.-Municipio,1
177,0000000052013091120140627,0001592352013091120140627,Kamauz,0
138,0000000822013091120140627,0001592582013091120140627,Loc. Fiorè,0
138,0000000062013091120140627,0001592592013091120140627,Loc. Fiorè,0
138,0000000822013091120140627,0001592612013091120140627,Baselga P.-Municipio,1
138,0000000062013091120140627,0001592622013091120140627,Baselga P.-Municipio,1
102,0000000012013091120140627,0001592652013091120140627,Fiera di Primiero,0
343,0000000022013091120140627,0001592662013091120140627,Pineta di Faedo,0
130,0000000022013091120140627,0001592672013091120140627,Cavalese-Autostaz.,1
102,0000000062013091120140627,0001592682013091120140627,S.Martino di Castrozza,1
177,0000000022013091120140627,0001592772013091120140627,Kamauz,0
549,0000000022013091120140627,0001592792013091120140627,Pergine V.-C.Intermodale,1
366,0000000092013091120140627,0001592802013091120140627,Cles-Autostazione,0
375,0000000072013091120140627,0001592872013091120140627,Cles-Autostazione,1
375,0000000092013091120140627,0001592882013091120140627,Cles-Autostazione,1
375,0000000072013091120140627,0001592932013091120140627,Fondo-Via Garibaldi,0
375,0000000072013091120140627,0001592992013091120140627,Fondo-Via Garibaldi,0
117,0000000052013091120140627,0001593002013091120140627,Daiano,0
375,0000000052013091120140627,0001593032013091120140627,Cles-Piazza Fiera,1
375,0000000022013091120140627,0001593042013091120140627,Cles-Autostazione,1
375,0000000072013091120140627,0001593062013091120140627,Dermulo,1
375,0000000052013091120140627,0001593072013091120140627,Dermulo,1
375,0000000022013091120140627,0001593082013091120140627,Dermulo,1
375,0000000052013091120140627,0001593102013091120140627,Cles-Piazza Fiera,1
375,0000000092013091120140627,0001593112013091120140627,Cles-Autostazione,1
375,0000000052013091120140627,0001593122013091120140627,Cles-Piazza Fiera,1
375,0000000052013091120140627,0001593162013091120140627,Cles-Masere,1
366,0000000022013091120140627,0001593202013091120140627,Cles-Autostazione,0
366,0000000072013091120140627,0001593212013091120140627,Cles-Autostazione,0
366,0000000022013091120140627,0001593222013091120140627,Cles-Autostazione,0
366,0000000072013091120140627,0001593232013091120140627,Cles-Autostazione,0
366,0000000022013091120140627,0001593242013091120140627,Cles-Autostazione,0
366,0000000062013091120140627,0001593252013091120140627,Cles-Autostazione,0
366,0000000092013091120140627,0001593392013091120140627,Trento-Autostaz.,1
366,0000000092013091120140627,0001593422013091120140627,Mezzolombardo,1
366,0000000052013091120140627,0001593432013091120140627,Mezzolombardo,1
562,0000000062013091120140627,0001593772013091120140627,Pergine V.-C.Intermodale,1
375,0000000022013091120140627,0001593782013091120140627,Fondo-Via Garibaldi,0
132,0000000022013091120140627,0001593982013091120140627,Ronchi Valsugana,0
67,0000000022013091120140627,0001594032013091120140627,Cela-Aguai-Paese,0
67,0000000022013091120140627,0001594062013091120140627,Cavalese-Autostaz.,1
67,0000000022013091120140627,0001594072013091120140627,Cavalese-Autostaz.,1
366,0000000052013091120140627,0001594282013091120140627,Mezzolombardo,0
55,0000000042013091120140627,0001594312013091120140627,S.Michele A/Adige,0
198,0000000052013091120140627,0001594332013091120140627,Geroli,0
423,0000000052013091120140627,0001594372013091120140627,Arco-Autostaz.,0
102,0000000022013091120140627,0001594422013091120140627,Ponte Mirabello,1
340,0000000052013091120140627,0001594532013091120140627,Rovere' D/Luna-Trentinalatte,0
63,0000000022013091120140627,0001594562013091120140627,Sover,0
7,0000000022013091120140627,0001594572013091120140627,Sicina,0
181,0000000052013091120140627,0001594582013091120140627,Cimone-Fraz. Pietra,1
181,0000000062013091120140627,0001594592013091120140627,Vigile,0
7,0000000022013091120140627,0001594632013091120140627,Pradel,1
345,0000000042013091120140627,0001594652013091120140627,Mezzolombardo,0
366,0000000052013091120140627,0001594672013091120140627,Cles-Autostazione,0
102,0000000062013091120140627,0001594712013091120140627,Masi di Imer,0
102,0000000052013091120140627,0001594762013091120140627,Fiera di Primiero,1
120,0000000092013091120140627,0001594862013091120140627,Trento-Autostaz.,1
120,0000000322013091120140627,0001594872013091120140627,Trento-Stazione Fs,1
120,0000000322013091120140627,0001594882013091120140627,Trento-Autostaz.,1
120,0000000052013091120140627,0001594902013091120140627,Trento-Autostaz.,1
120,0000000092013091120140627,0001594982013091120140627,Trento-Autostaz.,1
120,0000000022013091120140627,0001594992013091120140627,Trento-Autostaz.,1
120,0000000052013091120140627,0001595002013091120140627,Trento-Autostaz.,1
205,0000000022013091120140627,0001595152013091120140627,Folgaria-P.Le N.Unite,0
196,0000000052013091120140627,0001595172013091120140627,Folgaria-Palasport,0
395,0000000092013091120140627,0001595302013091120140627,Toss,0
395,0000000052013091120140627,0001595352013091120140627,Toss,0
395,0000000022013091120140627,0001595362013091120140627,Toss,0
395,0000000022013091120140627,0001595402013091120140627,Mezzolombardo,1
395,0000000022013091120140627,0001595422013091120140627,Mezzolombardo,1
92,0000000062013091120140627,0001595992013091120140627,S.Mauro,0
520,0000000062013091120140627,0001596362013091120140627,Trento-Autostaz.,1
3,0000000042013091120140627,0001596882013091120140627,Grauno,0
3,0000000022013091120140627,0001596932013091120140627,Capriana,0
3,0000000042013091120140627,0001596942013091120140627,Grumes,0
3,0000000022013091120140627,0001597012013091120140627,Trento-Autostaz.,1
3,0000000042013091120140627,0001597022013091120140627,Trento-Autostaz.,1
3,0000000042013091120140627,0001597032013091120140627,Trento-Autostaz.,1
3,0000000072013091120140627,0001597042013091120140627,Trento-Autostaz.,1
549,0000000022013091120140627,0001597142013091120140627,Nogare',0
549,0000000022013091120140627,0001597152013091120140627,Nogare',0
549,0000000022013091120140627,0001597162013091120140627,Nogare',0
549,0000000042013091120140627,0001597172013091120140627,Nogare',0
549,0000000042013091120140627,0001597182013091120140627,Nogare',0
565,0000000042013091120140627,0001597192013091120140627,Sopramonte,0
565,0000000042013091120140627,0001597202013091120140627,Sopramonte,0
565,0000000022013091120140627,0001597212013091120140627,Sopramonte,0
549,0000000022013091120140627,0001597222013091120140627,Nogare',0
634,0000000052013091120140627,0001597282013091120140627,Riva Del G.-Autostaz.,0
634,0000000012013091120140627,0001597292013091120140627,Arco-Autostaz.,0
578,0000000072013091120140627,0001597352013091120140627,Ora-Stazione FsTrenitalia,0
55,0000000072013091120140627,0001597432013091120140627,Ora-Stazione FsTrenitalia,0
55,0000004512013091120140627,0001597542013091120140627,Trento-Autostaz.,1
55,0000000072013091120140627,0001597552013091120140627,Trento-Autostaz.,1
55,0000000022013091120140627,0001597562013091120140627,Trento-Autostaz.,1
352,0000000022013091120140627,0001597692013091120140627,Mezzolombardo Ferrovia,0
352,0000000012013091120140627,0001597732013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001597742013091120140627,Mezzolombardo Ferrovia,0
352,0000000022013091120140627,0001597762013091120140627,Mezzolombardo Ferrovia,0
352,0000000012013091120140627,0001597772013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001597782013091120140627,Marilleva 900,0
352,0000000022013091120140627,0001597792013091120140627,Marilleva 900,0
352,0000000012013091120140627,0001597802013091120140627,Male' Ferrovia,0
352,0000000022013091120140627,0001597812013091120140627,Mezzolombardo Ferrovia,0
352,0000000022013091120140627,0001597822013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001597832013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001597842013091120140627,Trento-Staz. Ftm,1
352,0000000072013091120140627,0001597852013091120140627,Trento-Staz. Ftm,1
352,0000000022013091120140627,0001597862013091120140627,Trento-Staz. Ftm,1
604,0000000072013091120140627,0001597882013091120140627,Cavalese-Ospedale,0
86,0000000052013091120140627,0001597892013091120140627,Borgo V.-C.Intermodale,1
86,0000000412013091120140627,0001597902013091120140627,Borgo V.-C.Intermodale,1
86,0000000412013091120140627,0001597912013091120140627,Borgo V.-C.Intermodale,1
86,0000000052013091120140627,0001597922013091120140627,Borgo V.-C.Intermodale,1
86,0000000022013091120140627,0001597932013091120140627,Borgo V.-C.Intermodale,1
130,0000000822013091120140627,0001597972013091120140627,Bellamonte-H.Torretta,0
352,0000000022013091120140627,0001597992013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001598012013091120140627,Trento-Staz. Ftm,1
352,0000000012013091120140627,0001598022013091120140627,Trento-Staz. Ftm,1
194,0000000052013091120140627,0001598062013091120140627,Pomarolo,1
194,0000000092013091120140627,0001598082013091120140627,Pomarolo,1
120,0000000062013091120140627,0001598092013091120140627,Trento-Autostaz.,1
604,0000000042013091120140627,0001598122013091120140627,Cavalese-Ospedale,0
604,0000000072013091120140627,0001598132013091120140627,Cavalese-Autostaz.,1
130,0000000022013091120140627,0001598142013091120140627,Fiera di Primiero,0
378,0000000822013091120140627,0001598162013091120140627,Cis,0
324,0000000052013091120140627,0001598172013091120140627,Somrabbi,0
417,0000000052013091120140627,0001598202013091120140627,Nago,1
167,0000000062013091120140627,0001598272013091120140627,Daone,0
556,0000000062013091120140627,0001598352013091120140627,Zava,0
188,0000000022013091120140627,0001598452013091120140627,Pergine V.-C.Intermodale,1
188,0000000062013091120140627,0001598462013091120140627,Pergine V.-C.Intermodale,1
522,0000000022013091120140627,0001598472013091120140627,Borgo V.-C.Intermodale,1
167,0000000052013091120140627,0001598572013091120140627,Daone,0
155,0000000052013091120140627,0001598652013091120140627,Fiave',0
580,0000000022013091120140627,0001598752013091120140627,Ala-Stazione Fs,1
179,0000000052013091120140627,0001598942013091120140627,Battisti,0
551,0000000052013091120140627,0001598952013091120140627,Viarago-Via Delle Miniere,0
604,0000000072013091120140627,0001598992013091120140627,Cavalese-Ospedale,0
175,0000000022013091120140627,0001599062013091120140627,Trento-Autostaz.,1
175,0000000022013091120140627,0001599072013091120140627,Trento-Autostaz.,1
604,0000000072013091120140627,0001599102013091120140627,Cavalese-Autostaz.,1
565,0000000042013091120140627,0001599162013091120140627,Sopramonte,1
565,0000000042013091120140627,0001599172013091120140627,Sopramonte,1
565,0000000042013091120140627,0001599182013091120140627,Sopramonte,1
565,0000000042013091120140627,0001599192013091120140627,Sopramonte,1
565,0000000042013091120140627,0001599202013091120140627,Monte Terlago-H. 2 Laghi,0
3,0000000062013091120140627,0001599212013091120140627,Trento-Autostaz.,1
60,0000000062013091120140627,0001599222013091120140627,Verla,1
565,0000000042013091120140627,0001599232013091120140627,Monte Terlago-H. 2 Laghi,0
565,0000000042013091120140627,0001599242013091120140627,Monte Terlago-H. 2 Laghi,0
565,0000000042013091120140627,0001599252013091120140627,Monte Terlago-H. 2 Laghi,0
345,0000000062013091120140627,0001599522013091120140627,Mezzocorona-Staz.Fs,0
343,0000000052013091120140627,0001599662013091120140627,Mezzocorona Ferrovia,1
636,0000000012013091120140627,0001599732013091120140627,Campo Carlomagno,0
636,0000000022013091120140627,0001599812013091120140627,Pinzolo,1
71,0000000022013091120140627,0001599822013091120140627,Trento-Autostaz.,1
636,0000000062013091120140627,0001599852013091120140627,Tione-Autostazione,1
90,0000000012013091120140627,0001599952013091120140627,Levico Terme-Autostazione,1
